pitch,weather,score_home,score_away,corners_home,corners_away,on_target_home,on_target_away,off_target_home,off_target_away,dang_attacks_home,dang_attacks_away,attacks_home,attacks_away,possession_home,possession_away,target
GOOD,GOOD,2,2,1,0,1,1,3,2,31,25,40,46,53%,47%,True
GOOD,GOOD,1,1,0,0,7,9,7,2,40,41,87,82,56%,44%,False
GOOD,GOOD,2,4,0,0,1,3,2,1,22,25,39,43,59%,41%,True
GOOD,GOOD,0,0,0,0,6,2,11,3,107,81,131,121,55%,45%,True
GOOD,GOOD,4,1,0,0,1,1,8,2,57,35,69,63,53%,47%,True
GOOD,GOOD,0,0,0,0,1,3,4,5,36,30,70,66,53%,47%,False
GOOD,GOOD,1,1,0,0,0,0,4,3,19,11,32,28,40%,60%,False
GOOD,GOOD,1,0,0,0,8,2,12,7,71,27,102,68,63%,37%,True
GOOD,GOOD,2,0,0,0,5,0,7,1,40,10,47,39,57%,43%,True
GOOD,GOOD,0,0,2,5,3,5,9,8,43,64,82,102,42%,58%,True
GOOD,GOOD,0,1,2,4,0,1,5,3,20,31,41,47,45%,55%,True
GOOD,GOOD,0,0,0,0,4,0,5,4,46,23,71,64,59%,41%,False
GOOD,GOOD,1,0,0,0,2,0,3,0,24,11,36,33,65%,35%,True
GOOD,GOOD,1,0,6,2,6,2,17,7,51,44,92,114,55%,45%,True
GOOD,GOOD,3,1,3,1,4,1,11,3,29,26,47,56,52%,48%,True
GOOD,GOOD,1,1,2,0,4,5,6,11,27,40,94,110,45%,55%,True
GOOD,GOOD,2,1,1,0,1,1,3,5,14,12,58,50,49%,51%,True
GOOD,GOOD,0,2,1,4,6,5,11,7,69,43,106,107,48%,52%,False
GOOD,GOOD,2,3,7,1,2,4,3,4,39,25,54,49,43%,57%,True
GOOD,GOOD,2,2,0,0,2,7,4,7,39,56,73,98,2,5,False
GOOD,GOOD,0,1,0,1,2,1,11,5,50,51,118,105,54%,46%,False
GOOD,GOOD,1,1,0,0,1,1,5,1,17,21,64,48,60%,40%,False
GOOD,GOOD,0,1,1,2,1,5,6,0,55,34,158,94,59%,41%,False
GOOD,GOOD,1,2,0,1,0,2,2,0,27,13,76,43,60%,40%,False
GOOD,GOOD,1,0,0,0,3,2,12,3,65,57,106,90,2,1,False
GOOD,GOOD,0,0,6,1,0,1,11,3,69,28,128,81,48%,52%,True
GOOD,GOOD,0,0,3,2,0,1,7,2,42,13,75,26,49%,51%,False
GOOD,GOOD,0,0,0,0,1,2,6,15,26,35,99,104,50%,50%,False
GOOD,GOOD,1,1,0,0,0,1,4,7,8,21,47,53,43%,57%,True
GOOD,GOOD,1,2,0,0,4,4,4,5,48,44,90,105,2,3,False
GOOD,GOOD,1,0,0,0,4,5,5,8,82,83,120,133,2,2,False
GOOD,GOOD,0,0,0,0,5,3,3,10,97,70,95,103,1,2,True
GOOD,GOOD,0,1,4,0,3,2,8,5,77,68,99,112,50%,50%,True
GOOD,GOOD,0,1,2,0,1,2,5,1,38,29,53,57,47%,53%,False
GOOD,GOOD,1,0,5,0,3,7,13,3,70,68,106,98,2,2,False
GOOD,GOOD,1,0,0,0,10,1,15,3,51,34,92,94,45%,55%,False
GOOD,GOOD,2,0,0,0,5,0,10,1,25,14,48,45,47%,53%,False
GOOD,GOOD,1,0,1,2,5,5,3,7,38,48,83,75,53%,47%,False
GOOD,GOOD,1,2,2,1,2,1,1,3,17,20,45,31,64%,36%,False
GOOD,GOOD,0,0,0,3,1,0,2,3,70,53,118,90,54%,46%,False
GOOD,GOOD,0,0,0,1,0,0,2,2,34,26,71,38,65%,35%,False
GOOD,GOOD,0,0,3,1,0,6,6,5,104,63,156,105,59%,41%,True
GOOD,GOOD,0,1,3,2,0,2,4,2,49,34,79,48,67%,33%,False
GOOD,GOOD,0,0,0,1,5,7,5,11,61,91,100,125,34%,66%,False
GOOD,GOOD,1,1,1,3,2,4,3,6,28,52,49,63,28%,72%,True
GOOD,GOOD,1,0,5,4,2,3,13,17,40,70,103,99,49%,51%,True
GOOD,GOOD,1,0,3,2,1,1,5,9,19,32,46,36,46%,54%,True
GOOD,GOOD,1,1,0,0,1,2,8,9,79,64,89,70,1,2,True
GOOD,GOOD,0,1,0,0,2,2,8,3,77,48,104,77,51%,49%,True
GOOD,GOOD,0,1,0,0,0,1,3,2,33,21,44,36,51%,49%,True
GOOD,GOOD,0,0,0,0,5,1,11,3,73,33,97,67,63%,37%,True
GOOD,GOOD,0,0,0,0,1,1,1,3,23,20,36,29,62%,38%,True
GOOD,GOOD,0,0,0,0,4,1,9,7,33,39,112,120,47%,53%,True
GOOD,GOOD,2,0,0,0,0,1,6,3,19,25,62,61,52%,48%,False
GOOD,GOOD,0,0,0,1,3,5,3,3,62,59,101,108,48%,52%,False
GOOD,GOOD,0,0,0,5,1,0,2,2,25,29,52,61,47%,53%,False
GOOD,GOOD,0,0,0,0,1,2,4,10,48,82,130,134,44%,56%,True
GOOD,GOOD,0,1,0,0,0,0,1,6,18,43,66,67,47%,53%,True
GOOD,GOOD,0,0,0,0,3,2,4,1,61,53,62,69,50%,50%,False
GOOD,GOOD,1,1,0,0,1,1,2,0,30,23,27,34,45%,55%,True
GOOD,GOOD,2,2,2,3,6,6,9,4,62,53,135,100,56%,44%,False
GOOD,GOOD,2,2,4,4,3,4,4,2,33,21,74,44,58%,42%,True
GOOD,GOOD,1,0,0,0,2,1,4,11,56,79,96,87,52%,48%,True
GOOD,GOOD,1,0,0,0,2,0,1,6,27,35,51,45,58%,42%,True
GOOD,GOOD,1,1,0,0,10,2,5,3,53,41,85,81,62%,38%,False
GOOD,GOOD,3,1,5,0,2,2,1,0,26,21,47,42,60%,40%,False
GOOD,GOOD,0,0,0,0,3,1,2,2,83,48,105,97,52%,48%,True
GOOD,GOOD,0,1,0,0,1,0,0,1,41,27,49,50,54%,46%,False
GOOD,GOOD,1,1,0,0,3,5,6,6,67,67,90,77,3,3,True
GOOD,GOOD,1,0,0,0,5,1,4,5,60,81,107,103,50%,50%,True
GOOD,GOOD,1,0,0,0,4,0,2,0,42,31,63,54,52%,48%,True
GOOD,GOOD,0,1,0,0,1,2,5,3,33,29,89,86,44%,56%,True
GOOD,GOOD,1,1,0,0,0,1,2,1,13,12,48,48,47%,53%,True
GOOD,GOOD,0,0,0,0,4,6,9,7,73,71,93,75,61%,39%,False
GOOD,GOOD,1,0,0,0,1,5,3,5,38,32,45,36,63%,37%,False
GOOD,GOOD,1,1,3,0,5,3,3,1,46,67,86,88,52%,48%,True
GOOD,GOOD,2,2,1,0,3,2,1,0,21,35,45,47,48%,52%,False
GOOD,GOOD,0,0,0,0,6,0,4,2,38,17,99,72,62%,38%,False
GOOD,GOOD,3,0,0,0,3,0,2,2,25,9,48,38,59%,41%,False
GOOD,GOOD,1,0,0,0,3,0,5,4,56,89,92,129,44%,56%,False
GOOD,GOOD,3,0,0,0,1,0,3,2,22,46,33,64,44%,56%,False
GOOD,GOOD,0,0,2,3,7,4,9,4,60,36,105,111,49%,51%,False
GOOD,GOOD,0,1,9,1,3,2,0,2,25,22,38,64,44%,56%,True
GOOD,GOOD,1,0,1,0,3,2,6,10,45,49,77,122,48%,52%,False
GOOD,GOOD,2,0,5,0,1,1,1,7,11,38,28,68,37%,63%,True
GOOD,GOOD,1,2,0,3,2,6,6,6,23,43,61,83,39%,61%,True
GOOD,GOOD,1,3,0,3,2,3,2,2,11,21,30,41,35%,65%,True
GOOD,GOOD,0,0,1,4,0,6,5,10,35,99,92,162,39%,61%,True
GOOD,GOOD,0,1,1,2,0,1,2,5,17,47,40,87,37%,63%,False
GOOD,GOOD,1,0,0,0,4,7,5,8,45,56,103,111,42%,58%,False
GOOD,GOOD,2,0,0,0,1,6,1,4,26,27,60,56,47%,53%,True
GOOD,GOOD,0,2,0,0,7,5,9,2,83,40,163,121,54%,46%,False
GOOD,GOOD,0,2,0,0,1,4,3,1,31,14,70,61,52%,48%,False
GOOD,GOOD,0,1,0,0,5,5,14,5,52,41,129,97,35%,65%,False
GOOD,GOOD,1,1,0,0,1,3,10,2,32,8,78,36,42%,58%,True
GOOD,GOOD,0,0,3,1,4,10,7,4,75,66,106,114,45%,55%,True
GOOD,GOOD,3,3,3,2,0,4,2,1,37,39,53,58,42%,58%,False
GOOD,GOOD,0,2,0,0,3,5,2,4,56,79,82,114,48%,52%,False
GOOD,GOOD,1,4,0,0,1,3,1,3,26,42,46,57,43%,57%,False
GOOD,GOOD,1,0,0,0,7,0,3,2,73,34,104,90,51%,49%,False
GOOD,GOOD,3,0,0,0,3,0,1,2,39,14,54,39,55%,45%,False
GOOD,GOOD,2,0,2,5,4,6,8,13,48,55,75,128,43%,57%,True
GOOD,GOOD,2,0,2,5,2,2,3,7,19,25,35,58,47%,53%,True
GOOD,GOOD,0,0,0,0,1,2,3,6,66,78,81,90,51%,49%,False
GOOD,GOOD,0,0,0,0,1,1,1,2,37,36,43,50,51%,49%,False
GOOD,GOOD,2,0,0,0,10,2,6,4,69,60,94,92,50%,50%,False
GOOD,GOOD,4,0,0,0,6,0,3,4,41,27,53,43,54%,46%,False
GOOD,GOOD,1,0,0,0,2,5,4,10,41,72,79,120,42%,58%,True
GOOD,GOOD,1,1,0,0,2,3,4,5,23,28,31,55,43%,57%,True
GOOD,GOOD,1,1,1,0,4,6,9,5,37,48,119,91,50%,50%,True
GOOD,GOOD,1,2,2,0,2,2,3,1,19,24,63,42,57%,43%,True
GOOD,GOOD,0,2,0,8,2,5,6,15,28,105,48,103,23%,77%,False
GOOD,GOOD,0,3,1,2,2,3,5,5,16,58,29,51,25%,75%,False
GOOD,GOOD,0,1,2,2,3,4,10,10,32,49,78,121,35%,65%,False
GOOD,GOOD,0,1,2,1,2,3,3,5,8,32,26,63,27%,73%,True
GOOD,GOOD,0,0,2,0,2,4,12,10,46,56,110,130,44%,56%,True
GOOD,GOOD,0,1,2,0,1,1,3,8,22,37,38,76,37%,63%,True
GOOD,GOOD,2,0,0,0,13,5,11,4,129,68,135,112,52%,48%,True
GOOD,GOOD,5,0,0,0,5,3,2,0,77,31,74,47,57%,43%,True
GOOD,GOOD,1,1,0,0,5,4,9,7,87,39,156,82,69%,31%,True
GOOD,GOOD,3,1,0,0,3,3,5,4,49,26,77,38,68%,32%,False
GOOD,GOOD,0,0,0,0,4,1,9,0,143,22,150,79,72%,28%,True
GOOD,GOOD,0,0,0,0,2,1,5,0,67,12,73,44,74%,26%,False
GOOD,GOOD,4,1,0,0,7,2,1,4,47,55,78,80,53%,47%,False
GOOD,GOOD,6,2,0,0,5,1,0,3,21,31,39,42,49%,51%,False
GOOD,GOOD,0,4,0,0,1,8,2,10,37,62,64,79,48%,52%,False
GOOD,GOOD,1,6,0,0,0,5,2,4,21,27,34,42,50%,50%,False
GOOD,GOOD,1,0,0,0,6,2,3,6,40,27,79,72,60%,40%,True
GOOD,GOOD,4,1,0,0,2,1,2,4,19,13,46,33,63%,37%,True
GOOD,GOOD,3,0,0,0,7,3,9,8,58,41,97,79,56%,44%,True
GOOD,GOOD,3,0,0,0,5,0,3,5,28,17,53,37,63%,37%,True
GOOD,GOOD,0,1,0,0,4,2,8,9,84,58,135,118,48%,52%,False
GOOD,GOOD,0,1,0,0,1,2,2,2,43,22,70,54,46%,54%,False
GOOD,GOOD,0,0,0,0,4,1,11,6,68,21,103,109,47%,53%,False
GOOD,GOOD,1,0,0,0,3,0,4,0,32,4,51,60,49%,51%,True
GOOD,GOOD,1,0,2,0,2,5,1,4,24,63,118,127,2,1,True
GOOD,GOOD,0,1,0,0,4,8,3,3,36,41,65,56,57%,43%,True
GOOD,GOOD,0,3,0,0,2,3,2,1,16,13,32,19,57%,43%,True
GOOD,GOOD,1,0,0,0,3,1,4,4,80,39,98,100,55%,45%,True
GOOD,GOOD,3,0,0,0,1,1,2,1,41,19,53,51,54%,46%,False
GOOD,GOOD,0,2,0,0,7,8,9,12,55,58,137,125,49%,51%,False
GOOD,GOOD,3,3,0,0,1,2,8,4,24,19,46,45,48%,52%,False
GOOD,GOOD,1,0,0,0,4,0,2,2,78,68,131,111,2,0,False
GOOD,GOOD,0,0,0,5,1,2,1,9,42,110,108,139,47%,53%,True
GOOD,GOOD,0,2,0,16,0,0,0,2,26,48,49,72,48%,52%,False
GOOD,GOOD,1,3,0,0,2,6,7,7,71,64,83,80,54%,46%,True
GOOD,GOOD,2,4,0,0,1,4,2,4,30,33,41,47,49%,51%,True
GOOD,GOOD,0,0,0,0,4,1,11,2,49,20,130,79,61%,39%,False
GOOD,GOOD,3,0,0,0,0,0,8,1,25,11,78,39,61%,39%,False
GOOD,GOOD,0,1,0,0,3,1,5,2,79,57,142,109,1,1,False
GOOD,GOOD,0,0,0,0,3,1,2,1,67,43,121,96,0,1,False
GOOD,GOOD,1,0,0,0,4,4,4,2,44,65,59,82,41%,59%,False
GOOD,GOOD,3,0,0,0,1,2,2,0,24,29,34,41,33%,67%,True
GOOD,GOOD,0,0,0,0,6,3,4,2,68,43,111,102,58%,42%,False
GOOD,GOOD,2,0,0,0,2,1,3,1,36,18,57,42,59%,41%,False
GOOD,GOOD,1,0,0,0,8,7,2,8,52,60,109,114,47%,53%,True
GOOD,GOOD,2,0,0,0,6,6,0,3,32,28,54,61,42%,58%,False
GOOD,GOOD,1,0,0,0,5,1,2,3,41,50,94,105,3,0,False
GOOD,GOOD,0,1,0,0,2,2,11,2,115,41,151,92,67%,33%,False
GOOD,GOOD,0,1,0,0,1,1,4,1,50,16,77,42,60%,40%,True
GOOD,GOOD,0,0,0,3,1,3,3,3,29,47,82,61,44%,56%,False
GOOD,GOOD,0,1,0,2,0,1,1,1,11,19,46,31,41%,59%,False
GOOD,GOOD,2,1,0,0,9,1,7,3,53,40,109,103,59%,41%,True
GOOD,GOOD,2,1,0,0,5,1,4,2,23,18,58,51,59%,41%,False
GOOD,GOOD,0,0,0,0,2,1,4,1,95,36,147,83,65%,35%,False
GOOD,GOOD,0,0,0,0,2,0,2,1,39,19,72,40,61%,39%,False
GOOD,GOOD,0,0,0,0,2,1,9,3,33,46,73,96,43%,57%,False
GOOD,GOOD,0,0,0,0,2,0,3,2,14,15,24,36,43%,57%,False
GOOD,GOOD,1,1,0,0,3,8,4,3,36,46,94,95,45%,55%,False
GOOD,GOOD,2,3,0,0,2,2,2,1,19,15,46,48,46%,54%,False
GOOD,GOOD,1,0,0,3,1,0,3,3,22,31,77,98,48%,52%,False
GOOD,GOOD,1,0,0,1,1,0,2,2,15,13,46,41,56%,44%,False
GOOD,GOOD,0,2,0,0,1,10,6,8,34,54,96,92,47%,53%,True
GOOD,GOOD,0,6,0,0,0,3,3,4,13,24,47,55,47%,53%,True
GOOD,GOOD,1,0,0,0,2,2,2,2,70,60,130,120,2,0,False
GOOD,GOOD,1,1,3,0,5,3,6,5,80,31,128,73,61%,39%,True
GOOD,GOOD,2,1,6,0,2,3,3,2,32,16,60,31,59%,41%,True
GOOD,GOOD,1,2,0,0,4,7,5,9,42,67,79,88,1,7,True
GOOD,GOOD,1,0,0,0,5,5,12,2,51,23,117,104,51%,49%,False
GOOD,GOOD,2,0,0,0,3,4,2,1,25,10,59,53,54%,46%,False
GOOD,GOOD,0,0,0,0,7,1,6,1,112,64,90,83,55%,45%,False
GOOD,GOOD,3,0,0,0,0,0,4,0,51,31,47,41,53%,47%,False
GOOD,GOOD,0,1,0,0,6,5,9,11,43,43,101,104,49%,51%,False
GOOD,GOOD,0,2,0,0,2,2,3,8,17,28,42,51,48%,52%,True
GOOD,GOOD,0,0,0,0,5,2,5,4,49,38,99,94,52%,48%,False
GOOD,GOOD,0,0,0,0,2,1,2,1,22,14,46,46,51%,49%,True
GOOD,GOOD,1,1,0,0,4,5,8,4,82,41,90,69,55%,45%,False
GOOD,GOOD,2,3,0,0,3,2,7,1,43,15,44,32,48%,52%,True
GOOD,GOOD,0,0,0,1,7,3,11,2,48,28,66,57,50%,50%,False
GOOD,GOOD,1,1,0,1,1,1,3,0,19,12,31,32,42%,58%,True
GOOD,GOOD,1,1,0,0,6,8,2,12,23,46,59,86,39%,61%,True
GOOD,GOOD,2,2,0,0,2,5,0,6,9,18,31,44,37%,63%,True
GOOD,GOOD,0,0,0,0,4,6,2,5,64,66,107,104,53%,47%,False
GOOD,GOOD,0,1,0,0,2,2,2,0,30,33,52,54,52%,48%,False
GOOD,GOOD,1,1,0,2,2,7,4,9,27,44,71,71,41%,59%,True
GOOD,GOOD,2,4,0,1,1,3,2,6,9,22,36,31,47%,53%,True
GOOD,GOOD,2,2,0,0,6,10,5,5,28,32,69,76,49%,51%,False
GOOD,GOOD,4,4,0,0,3,4,2,3,15,17,34,37,45%,55%,False
GOOD,GOOD,1,0,0,4,3,4,1,3,55,90,86,114,38%,62%,True
GOOD,GOOD,2,1,0,7,1,1,1,0,29,37,46,55,38%,62%,True
GOOD,GOOD,1,0,0,0,2,6,7,7,74,88,88,128,2,2,True
GOOD,GOOD,1,0,3,5,3,5,6,12,22,85,72,130,30%,70%,True
GOOD,GOOD,2,2,0,5,2,1,2,5,17,36,39,53,37%,63%,False
GOOD,GOOD,1,1,0,2,2,1,1,0,55,44,114,112,1,1,False
GOOD,GOOD,1,0,0,0,9,2,8,6,35,28,72,77,54%,46%,False
GOOD,GOOD,3,0,0,0,3,0,6,2,14,12,33,40,50%,50%,True
GOOD,GOOD,0,1,2,0,3,6,6,9,46,56,97,92,55%,45%,False
GOOD,GOOD,1,1,3,0,2,4,3,8,19,33,45,53,44%,56%,False
GOOD,GOOD,0,1,3,0,5,5,5,4,42,26,75,67,54%,46%,False
GOOD,GOOD,0,1,4,0,3,2,4,2,23,8,43,26,57%,43%,True
GOOD,GOOD,0,0,4,4,3,3,11,5,64,43,123,98,46%,54%,True
GOOD,GOOD,1,2,0,2,1,1,7,5,39,20,58,53,46%,54%,True
GOOD,GOOD,0,0,0,2,5,2,4,11,28,72,75,114,40%,60%,True
GOOD,GOOD,0,0,0,9,4,1,2,3,19,21,45,56,44%,56%,True
GOOD,GOOD,0,1,0,0,4,3,16,0,72,20,105,71,64%,36%,False
GOOD,GOOD,0,1,0,0,3,2,3,0,26,8,53,35,68%,32%,True
GOOD,GOOD,0,3,0,0,2,7,8,11,27,33,63,74,41%,59%,True
GOOD,GOOD,1,5,0,0,0,4,3,9,9,17,30,34,38%,62%,False
GOOD,GOOD,0,1,0,0,2,4,9,3,30,20,49,40,59%,41%,True
GOOD,GOOD,1,2,0,0,0,2,3,2,13,9,24,19,54%,46%,False
GOOD,GOOD,0,0,0,4,0,3,2,1,25,49,63,74,39%,61%,True
GOOD,GOOD,0,0,0,5,0,3,2,0,15,25,36,40,37%,63%,True
GOOD,GOOD,0,0,1,2,0,5,3,14,54,61,84,76,0,2,False
GOOD,GOOD,2,0,0,0,9,7,10,7,35,39,79,80,49%,51%,False
GOOD,GOOD,5,0,0,0,4,3,4,3,18,19,37,37,48%,52%,True
GOOD,GOOD,0,0,3,1,4,3,13,1,49,34,98,88,61%,39%,True
GOOD,GOOD,1,1,4,1,0,1,4,1,25,21,47,54,52%,48%,False
GOOD,GOOD,0,0,0,0,3,3,11,5,94,84,95,78,53%,47%,True
GOOD,GOOD,0,0,0,0,2,1,6,4,42,42,50,35,55%,45%,True
GOOD,GOOD,1,0,0,0,8,6,5,11,28,35,73,76,41%,59%,False
GOOD,GOOD,5,0,0,0,3,5,3,8,14,20,39,40,44%,56%,True
GOOD,GOOD,0,0,0,0,1,1,3,2,99,79,115,111,58%,42%,True
GOOD,GOOD,0,1,0,0,0,0,3,1,48,35,57,58,62%,38%,True
GOOD,GOOD,0,2,0,0,6,7,8,8,31,43,98,103,39%,61%,False
GOOD,GOOD,0,2,0,0,6,7,8,8,31,43,98,103,39%,61%,False
GOOD,GOOD,1,3,0,0,3,4,3,5,13,20,54,51,38%,62%,False
GOOD,GOOD,2,0,0,0,5,3,4,5,61,32,112,98,59%,41%,True
GOOD,GOOD,2,0,0,0,4,1,1,1,31,11,54,50,62%,38%,True
GOOD,GOOD,0,2,0,0,5,5,11,2,75,65,120,125,51%,49%,False
GOOD,GOOD,0,3,0,0,2,4,3,0,35,36,64,65,53%,47%,True
GOOD,GOOD,0,1,0,0,8,7,5,3,78,80,84,109,42%,58%,True
GOOD,GOOD,1,4,0,0,5,1,1,2,44,43,41,72,33%,67%,False
GOOD,GOOD,0,0,0,0,2,0,19,7,45,31,98,92,52%,48%,True
GOOD,GOOD,2,0,0,0,0,0,12,4,23,14,51,48,53%,47%,True
GOOD,GOOD,0,0,0,0,8,2,3,5,99,89,101,81,4,0,True
